2026-05-29 21:02:36,915 | analisis_pipeline | INFO | [2222_audio1] STT: "Aku mau book flight ke Jedah minggu depan, bisa bantu schedu"
2026-05-29 22:32:59,635 | analisis_pipeline | INFO | [2303_audio19] LLM: "Mulailah dengan menentukan budget dan waktu keberangkatan ya"
2026-05-29 22:33:02,733 | analisis_pipeline | INFO | [2303_audio19] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2303_audio19.wav
2026-05-29 22:33:26,113 | analisis_pipeline | INFO | [2304_audio01] STT: "Aku mau book flight ke Jedah minggu depan. Bisa bantu schedu"
2026-05-29 22:33:39,475 | analisis_pipeline | INFO | [2304_audio01] LLM: "Tentu, boleh infokan kota asal dan tanggal keberangkatan pas"
2026-05-29 22:33:41,814 | analisis_pipeline | INFO | [2304_audio01] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2304_audio01.wav
2026-05-29 22:34:04,684 | analisis_pipeline | INFO | [2304_audio02] STT: "Aku butuh travel umrah simpel tapi include Madinah Visit."
2026-05-29 22:34:16,846 | analisis_pipeline | INFO | [2304_audio02] LLM: "You should look for "Umrah Reguler" packages that explicitly"
2026-05-29 22:34:40,446 | analisis_pipeline | INFO | [2304_audio02] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2304_audio02.wav
2026-05-29 22:35:03,633 | analisis_pipeline | INFO | [2304_audio03] STT: "Can you help me arrange transport from Jeddah to Madinah tom"
2026-05-29 22:35:17,837 | analisis_pipeline | INFO | [2304_audio03] LLM: "I recommend booking the Haramain High Speed Railway online f"
2026-05-29 22:35:45,319 | analisis_pipeline | INFO | [2304_audio03] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2304_audio03.wav
2026-05-29 22:36:08,335 | analisis_pipeline | INFO | [2304_audio04] STT: "Explain step by step cara apply visa Saudi dengan benar."
2026-05-29 22:36:18,402 | analisis_pipeline | INFO | [2304_audio04] LLM: "You can apply through the official Nusuk platform or the MoF"
2026-05-29 22:36:49,396 | analisis_pipeline | INFO | [2304_audio04] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2304_audio04.wav
2026-05-29 22:37:15,168 | analisis_pipeline | INFO | [2304_audio05] STT: "Ya Achi, Uri Dubuk Flight Ila Jeddah Al-Usbu Al-Qadim, Hal B"
2026-05-29 22:37:37,656 | analisis_pipeline | INFO | [2304_audio05] LLM: "Role: Friendly Umrah and Hajj travel assistant.
Skills: Unde"
2026-05-29 22:38:44,392 | analisis_pipeline | INFO | [2304_audio05] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2304_audio05.wav
2026-05-29 22:39:07,533 | analisis_pipeline | INFO | [2304_audio06] STT: "Uru do Range Transport, Minjid dah ila Madinah Koden"
2026-05-29 22:39:20,568 | analisis_pipeline | INFO | [2304_audio06] LLM: "The most efficient way is the Haramain High Speed Railway, w"
2026-05-29 22:39:47,303 | analisis_pipeline | INFO | [2304_audio06] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2304_audio06.wav
2026-05-29 22:40:10,783 | analisis_pipeline | INFO | [2304_audio07] STT: "Book flight ke Jedah lanjut ke Madinah, schedule terbaik kap"
2026-05-29 22:40:27,948 | analisis_pipeline | INFO | [2304_audio07] LLM: "Sebaiknya mendarat di Madinah terlebih dahulu agar perjalana"
2026-05-29 22:40:31,062 | analisis_pipeline | INFO | [2304_audio07] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2304_audio07.wav
2026-05-29 22:40:53,977 | analisis_pipeline | INFO | [2304_audio11] STT: "Kenapa fasting di Ramadan itu wajib bagi muslim?"
2026-05-29 22:41:04,912 | analisis_pipeline | INFO | [2304_audio11] LLM: "Puasa Ramadan wajib karena merupakan salah satu rukun Islam "
2026-05-29 22:41:07,915 | analisis_pipeline | INFO | [2304_audio11] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2304_audio11.wav
2026-05-29 22:41:31,545 | analisis_pipeline | INFO | [2304_audio15] STT: "Tolong buat checklist persiapan umrah termasuk barang wajib "
2026-05-29 22:41:54,168 | analisis_pipeline | INFO | [2304_audio15] LLM: "Siapkan dokumen penting seperti paspor dan visa, serta pakai"
2026-05-29 22:41:57,294 | analisis_pipeline | INFO | [2304_audio15] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2304_audio15.wav
2026-05-29 22:42:20,598 | analisis_pipeline | INFO | [2304_audio18] STT: "I feel overwhelmed dengan persiapan umrah. Ada tips sederhan"
2026-05-29 22:42:36,461 | analisis_pipeline | INFO | [2304_audio18] LLM: "Start by making a simple checklist for your documents and es"
2026-05-29 22:43:00,128 | analisis_pipeline | INFO | [2304_audio18] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2304_audio18.wav
2026-05-29 22:43:23,449 | analisis_pipeline | INFO | [2306_Audio01] STT: "Aku mau book flight ke Judaya minggu depan. Bisa bantu sched"
2026-05-29 22:43:41,249 | analisis_pipeline | INFO | [2306_Audio01] LLM: "Bisa banget! Tolong infokan kota keberangkatan dan tanggal p"
2026-05-29 22:43:43,285 | analisis_pipeline | INFO | [2306_Audio01] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2306_Audio01.wav
2026-05-29 22:44:06,598 | analisis_pipeline | INFO | [2306_Audio02] STT: "Aku butuh travel umrah simpel tapi include Madinah Visit."
2026-05-29 22:44:20,497 | analisis_pipeline | INFO | [2306_Audio02] LLM: "I recommend choosing a "Regular Umrah" package since they ty"
2026-05-29 22:44:45,075 | analisis_pipeline | INFO | [2306_Audio02] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2306_Audio02.wav
2026-05-29 22:45:08,581 | analisis_pipeline | INFO | [2306_Audio03] STT: "Can you help aku orange transport dari Jeddah ke Madinah tom"
2026-05-29 22:45:29,516 | analisis_pipeline | INFO | [2306_Audio03] LLM: "Kamu bisa booking tiket Haramain High Speed Railway secara o"
2026-05-29 22:45:32,560 | analisis_pipeline | INFO | [2306_Audio03] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2306_Audio03.wav
2026-05-29 22:45:55,430 | analisis_pipeline | INFO | [2306_Audio04] STT: "Explain step by step cara apply visa Saudi dengan benar."
2026-05-29 22:46:15,292 | analisis_pipeline | INFO | [2306_Audio04] LLM: "First, choose between a tourist visa via the official Nusuk "
2026-05-29 22:46:50,062 | analisis_pipeline | INFO | [2306_Audio04] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2306_Audio04.wav
2026-05-29 22:47:15,301 | analisis_pipeline | INFO | [2306_Audio05] STT: "Ya ok, uridu book flight ilajit dah al usbu al kadem, hal bi"
2026-05-29 22:47:33,425 | analisis_pipeline | INFO | [2306_Audio05] LLM: "I can definitely help you find the best flight schedule and "
2026-05-29 22:47:55,001 | analisis_pipeline | INFO | [2306_Audio05] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2306_Audio05.wav
2026-05-29 22:48:18,546 | analisis_pipeline | INFO | [2306_Audio06] STT: "uridu restoran sport minjit dah ilam adina leaden"
2026-05-29 22:48:41,009 | analisis_pipeline | INFO | [2306_Audio06] LLM: "Role: Friendly Umrah and Hajj travel assistant.
Skills: Unde"
2026-05-29 22:49:36,715 | analisis_pipeline | INFO | [2306_Audio06] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2306_Audio06.wav
2026-05-29 22:49:59,692 | analisis_pipeline | INFO | [2306_Audio11] STT: "Kenapa fasting di Ramadan itu wajib bagi muslim?"
2026-05-29 22:50:12,761 | analisis_pipeline | INFO | [2306_Audio11] LLM: "Puasa Ramadan wajib karena merupakan salah satu rukun Islam "
2026-05-29 22:50:15,862 | analisis_pipeline | INFO | [2306_Audio11] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2306_Audio11.wav
2026-05-29 22:50:38,812 | analisis_pipeline | INFO | [2306_Audio12] STT: "Bagaimana proses visa Saudi untuk umrah dari Indonesia sekar"
2026-05-29 22:50:52,839 | analisis_pipeline | INFO | [2306_Audio12] LLM: "Kamu bisa mengurusnya melalui agen travel umrah resmi (PPIU)"
2026-05-29 22:50:56,260 | analisis_pipeline | INFO | [2306_Audio12] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2306_Audio12.wav
2026-05-29 22:51:19,613 | analisis_pipeline | INFO | [2306_Audio13] STT: "Jelaskan step by step cara bukin flight ke jendah secara onl"
2026-05-29 22:51:34,887 | analisis_pipeline | INFO | [2306_Audio13] LLM: "Buka aplikasi travel atau situs resmi maskapai, lalu masukka"
2026-05-29 22:51:39,412 | analisis_pipeline | INFO | [2306_Audio13] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2306_Audio13.wav
2026-05-29 22:52:02,271 | analisis_pipeline | INFO | [2306_Audio14] STT: "How to prepare dokumen umrah dari Indonesia dengan benar?"
2026-05-29 22:52:21,724 | analisis_pipeline | INFO | [2306_Audio14] LLM: "Ensure your passport is valid for at least six months and yo"
2026-05-29 22:52:52,393 | analisis_pipeline | INFO | [2306_Audio14] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2306_Audio14.wav
2026-05-29 22:53:15,920 | analisis_pipeline | INFO | [2306_Audio15] STT: "Tolong buat checklist persiapan umrah termasuk barang wajib "
2026-05-29 22:53:38,485 | analisis_pipeline | INFO | [2306_Audio15] LLM: "Siapkan dokumen penting seperti paspor, visa, dan sertifikat"
2026-05-29 22:53:42,224 | analisis_pipeline | INFO | [2306_Audio15] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2306_Audio15.wav
2026-05-29 22:54:05,925 | analisis_pipeline | INFO | [2307_audio01] STT: "Aku mau book flight ke Jeddah minggu depan. Bisa bantu sched"
2026-05-29 22:54:17,296 | analisis_pipeline | INFO | [2307_audio01] LLM: "Tentu, saya bisa bantu carikan jadwal penerbangannya. Tolong"
2026-05-29 22:54:19,722 | analisis_pipeline | INFO | [2307_audio01] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2307_audio01.wav
2026-05-29 22:54:43,167 | analisis_pipeline | INFO | [2307_audio02] STT: "Aku butuh travel omrah, simpel, tapi include Madinah Visit."
2026-05-29 22:54:56,208 | analisis_pipeline | INFO | [2307_audio02] LLM: "You should look for "Economy Umrah Packages" as they are str"
2026-05-29 22:55:24,821 | analisis_pipeline | INFO | [2307_audio02] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2307_audio02.wav
2026-05-29 22:55:48,807 | analisis_pipeline | INFO | [2307_audio03] STT: "Bolehkah kamu bantu aku menyiapkan transport dari Jeddah ke "
2026-05-29 22:56:02,278 | analisis_pipeline | INFO | [2307_audio03] LLM: "Tentu, kamu bisa memesan tiket kereta cepat Haramain High Sp"
2026-05-29 22:56:05,977 | analisis_pipeline | INFO | [2307_audio03] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2307_audio03.wav
2026-05-29 22:56:29,251 | analisis_pipeline | INFO | [2307_audio04] STT: "Explain step by step cara apply visa Saudi dengan benar."
2026-05-29 22:56:50,024 | analisis_pipeline | INFO | [2307_audio04] LLM: "You can apply through the official Nusuk platform or the KSA"
2026-05-29 22:57:27,927 | analisis_pipeline | INFO | [2307_audio04] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2307_audio04.wav
2026-05-29 22:57:55,023 | analisis_pipeline | INFO | [2307_audio05] STT: "Ya Aki, urnidu buk flight ilajedah al-usbu al-qadim. Hal bis"
2026-05-29 22:58:22,705 | analisis_pipeline | INFO | [2307_audio05] LLM: "Na'am, tabi'an! Saya bisa bantu carikan jadwal flight terbai"
2026-05-29 22:59:03,587 | analisis_pipeline | INFO | [2307_audio05] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2307_audio05.wav
2026-05-29 22:59:27,239 | analisis_pipeline | INFO | [2307_audio06] STT: "Uridu arranges transports from Jeddah to Madinah, Jordan."
2026-05-29 22:59:48,670 | analisis_pipeline | INFO | [2307_audio06] LLM: "You can book the Haramain High-Speed Railway for a fast and "
2026-05-29 23:00:11,094 | analisis_pipeline | INFO | [2307_audio06] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2307_audio06.wav
2026-05-29 23:00:35,281 | analisis_pipeline | INFO | [2307_audio07] STT: "Buk flight ke Jeddah, lalu lanjut ke Madinah. Skejul terbaik"
2026-05-29 23:00:54,925 | analisis_pipeline | INFO | [2307_audio07] LLM: "Sebaiknya landing di Jeddah pagi hari agar bisa langsung lan"
2026-05-29 23:00:57,845 | analisis_pipeline | INFO | [2307_audio07] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2307_audio07.wav
2026-05-29 23:01:21,335 | analisis_pipeline | INFO | [2307_audio10] STT: "Apa perbedaan umrah dan haji secara detail dalam Islam?"
2026-05-29 23:01:38,133 | analisis_pipeline | INFO | [2307_audio10] LLM: "Haji wajib dilakukan pada waktu tertentu di bulan Dzulhijjah"
2026-05-29 23:01:41,954 | analisis_pipeline | INFO | [2307_audio10] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2307_audio10.wav
2026-05-29 23:02:05,919 | analisis_pipeline | INFO | [2307_audio15] STT: "Tolong buat checklist persiapan umurah termasuk barang wajib"
2026-05-29 23:02:24,723 | analisis_pipeline | INFO | [2307_audio15] LLM: "Siapkan dokumen wajib seperti paspor, visa, dan bukti vaksin"
2026-05-29 23:02:29,024 | analisis_pipeline | INFO | [2307_audio15] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2307_audio15.wav
2026-05-29 23:02:52,816 | analisis_pipeline | INFO | [2307_audio17] STT: "Menurut kamu, belajar bahasa Arab itu susah enggak untuk pem"
2026-05-29 23:03:08,348 | analisis_pipeline | INFO | [2307_audio17] LLM: "Tidak terlalu susah kok, asalkan kamu mulai dari kosakata da"
2026-05-29 23:03:11,318 | analisis_pipeline | INFO | [2307_audio17] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2307_audio17.wav
2026-05-29 23:03:34,783 | analisis_pipeline | INFO | [2308_audio01] STT: "Aku mau book flight ke Jedah minggu depan. Bisa bantu schedu"
2026-05-29 23:03:48,900 | analisis_pipeline | INFO | [2308_audio01] LLM: "Tentu, aku bisa bantu carikan jadwalnya. Tolong infokan tang"
2026-05-29 23:03:51,331 | analisis_pipeline | INFO | [2308_audio01] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2308_audio01.wav
2026-05-29 23:04:14,436 | analisis_pipeline | INFO | [2308_audio02] STT: "Aku butuh travel umrah simpel tapi include Madinah Visit."
2026-05-29 23:04:32,317 | analisis_pipeline | INFO | [2308_audio02] LLM: "I recommend looking for "Umrah Regular Plus Madinah" package"
2026-05-29 23:05:00,595 | analisis_pipeline | INFO | [2308_audio02] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2308_audio02.wav
2026-05-29 23:05:23,821 | analisis_pipeline | INFO | [2308_audio03] STT: "Can you help aku arrange transport dari Jedah ke Madinah tom"
2026-05-29 23:05:39,088 | analisis_pipeline | INFO | [2308_audio03] LLM: "You can book the Haramain High-Speed Railway online through "
2026-05-29 23:06:01,615 | analisis_pipeline | INFO | [2308_audio03] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2308_audio03.wav
2026-05-29 23:06:24,890 | analisis_pipeline | INFO | [2308_audio04] STT: "Explain step by step cara apply visa Saudi dengan benar."
2026-05-29 23:06:47,217 | analisis_pipeline | INFO | [2308_audio04] LLM: "First, visit the official KSA Visa portal or Nusuk app to fi"
2026-05-29 23:07:21,021 | analisis_pipeline | INFO | [2308_audio04] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2308_audio04.wav
2026-05-29 23:07:46,917 | analisis_pipeline | INFO | [2308_audio05] STT: "Ya Akhi, uridu book flight ila Jeddah al-usbu' al-qodim, hal"
2026-05-29 23:08:07,462 | analisis_pipeline | INFO | [2308_audio05] LLM: "أبشر يا أخي، يمكنني مساعدتك في ذلك. من فضلك زودني بمدينة الإ"
2026-05-29 23:08:35,833 | analisis_pipeline | INFO | [2308_audio05] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2308_audio05.wav
2026-05-29 23:08:59,135 | analisis_pipeline | INFO | [2308_audio06] STT: "Uri du arrange transport min jedah ila madinah waddan."
2026-05-29 23:09:27,136 | analisis_pipeline | INFO | [2308_audio06] LLM: "Role: Friendly Umrah and Hajj travel assistant.
Skills: Unde"
2026-05-29 23:10:34,796 | analisis_pipeline | INFO | [2308_audio06] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2308_audio06.wav
2026-05-29 23:10:57,974 | analisis_pipeline | INFO | [2308_audio12] STT: "Bagaimana proses visa Saudi untuk umroh dari Indonesia sekar"
2026-05-29 23:11:11,884 | analisis_pipeline | INFO | [2308_audio12] LLM: "Kamu bisa mengurusnya melalui agen travel resmi yang terdaft"
2026-05-29 23:11:15,444 | analisis_pipeline | INFO | [2308_audio12] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2308_audio12.wav
2026-05-29 23:11:38,819 | analisis_pipeline | INFO | [2308_audio13] STT: "Jelaskan step by step cara booking flight ke Jedah secara on"
2026-05-29 23:11:49,158 | analisis_pipeline | INFO | [2308_audio13] LLM: "Buka aplikasi atau website maskapai dan masukkan kota asal s"
2026-05-29 23:11:53,132 | analisis_pipeline | INFO | [2308_audio13] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2308_audio13.wav
2026-05-29 23:12:16,869 | analisis_pipeline | INFO | [2308_audio15] STT: "Tolong buat checklist persiapan umroh termasuk barang wajib "
2026-05-29 23:12:30,491 | analisis_pipeline | INFO | [2308_audio15] LLM: "Siapkan dokumen penting seperti paspor dan visa, serta pakai"
2026-05-29 23:12:34,080 | analisis_pipeline | INFO | [2308_audio15] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2308_audio15.wav
2026-05-29 23:12:57,592 | analisis_pipeline | INFO | [2308_audio17] STT: "Menurut kamu, belajar bahasa Arab itu susah nggak untuk pemu"
2026-05-29 23:13:12,009 | analisis_pipeline | INFO | [2308_audio17] LLM: "Tidak susah kok, asalkan kamu mulai dari kosakata dasar yang"
2026-05-29 23:13:14,603 | analisis_pipeline | INFO | [2308_audio17] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2308_audio17.wav
2026-05-29 23:13:38,070 | analisis_pipeline | INFO | [2309_audio01] STT: "Aku mau book fly ke Jeddah minggu depan. Bisa bantu schedule"
