2026-05-28 15:59:28,744 | text_processor | INFO | Input: "Aku mau book flight ke Jeddah minggu depan, bisa bantu schedule?"
2026-05-29 22:06:48,783 | text_processor | INFO | Manifest disimpan: 2301_audio5.json
2026-05-29 22:06:48,783 | text_processor | INFO | dominant=ID detected=['AR', 'EN', 'ID'] segments=4
2026-05-29 22:07:34,882 | text_processor | INFO | Input: "Uridu Range Transport Menjeda ilai Madinah Rodan"
2026-05-29 22:07:34,883 | text_processor | INFO | Manifest disimpan: 2301_audio6.json
2026-05-29 22:07:34,883 | text_processor | INFO | dominant=EN detected=['AR', 'EN'] segments=2
2026-05-29 22:08:40,134 | text_processor | INFO | Input: "Kenapa fasting di Ramadan itu wajib bagi Muslim?"
2026-05-29 22:08:40,135 | text_processor | INFO | Manifest disimpan: 2301_audio11.json
2026-05-29 22:08:40,135 | text_processor | INFO | dominant=ID detected=['ID'] segments=1
2026-05-29 22:09:26,255 | text_processor | INFO | Input: "Bagaimana proses visa Saudi untuk omroh dari Indonesia sekarang?"
2026-05-29 22:09:26,260 | text_processor | INFO | Manifest disimpan: 2301_audio12.json
2026-05-29 22:09:26,261 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=3
2026-05-29 22:10:23,349 | text_processor | INFO | Input: "How to prepare dokumen umrah dari Indonesia dengan benar"
2026-05-29 22:10:23,350 | text_processor | INFO | Manifest disimpan: 2301_audio14.json
2026-05-29 22:10:23,350 | text_processor | INFO | dominant=EN detected=['EN', 'ID'] segments=2
2026-05-29 22:11:28,714 | text_processor | INFO | Input: "Tolong buat checklist persiapan umrah termasuk barang wajib di bawah."
2026-05-29 22:11:28,715 | text_processor | INFO | Manifest disimpan: 2301_audio15.json
2026-05-29 22:11:28,715 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=3
2026-05-29 22:12:29,880 | text_processor | INFO | Input: "Aku mau book flight ke Jedah minggu depan, bisa bantu schedule."
2026-05-29 22:12:29,881 | text_processor | INFO | Manifest disimpan: 2302_audio01.json
2026-05-29 22:12:29,881 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=4
2026-05-29 22:13:22,648 | text_processor | INFO | Input: "Aku butuh Transval Umrah Simpal tapi include Madinah Visit."
2026-05-29 22:13:22,649 | text_processor | INFO | Manifest disimpan: 2302_audio02.json
2026-05-29 22:13:22,649 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=2
2026-05-29 22:14:14,106 | text_processor | INFO | Input: "Can you help aku arrange transport dari Jeddah ke Madinah tomorrow?"
2026-05-29 22:14:14,107 | text_processor | INFO | Manifest disimpan: 2302_audio03.json
2026-05-29 22:14:14,107 | text_processor | INFO | dominant=EN detected=['EN', 'ID'] segments=5
2026-05-29 22:15:36,931 | text_processor | INFO | Input: "Expand step by step cara apply visa Saudi dengan benar."
2026-05-29 22:15:36,932 | text_processor | INFO | Manifest disimpan: 2302_audio04.json
2026-05-29 22:15:36,932 | text_processor | INFO | dominant=EN detected=['EN', 'ID'] segments=4
2026-05-29 22:16:55,929 | text_processor | INFO | Input: "Ya Akhi, uridubuk flight ilajidah Al-Usbu Al-Khadim, hal bisa bantu aji daaf dal"
2026-05-29 22:16:55,929 | text_processor | INFO | Manifest disimpan: 2302_audio05.json
2026-05-29 22:16:55,929 | text_processor | INFO | dominant=AR detected=['AR', 'EN', 'ID'] segments=5
2026-05-29 22:18:51,538 | text_processor | INFO | Input: "Udhido Range Transport Menjida ilam Madinahada"
2026-05-29 22:18:51,538 | text_processor | INFO | Manifest disimpan: 2302_audio06.json
2026-05-29 22:18:51,538 | text_processor | INFO | dominant=EN detected=['EN'] segments=1
2026-05-29 22:20:01,668 | text_processor | INFO | Input: "Kenapa fasting di ramadan itu wajib bagi muslim?"
2026-05-29 22:20:01,669 | text_processor | INFO | Manifest disimpan: 2302_audio11.json
2026-05-29 22:20:01,669 | text_processor | INFO | dominant=ID detected=['ID'] segments=1
2026-05-29 22:20:47,104 | text_processor | INFO | Input: "How to prepare dokumen umrah dari Indonesia dengan benar?"
2026-05-29 22:20:47,105 | text_processor | INFO | Manifest disimpan: 2302_audio14.json
2026-05-29 22:20:47,105 | text_processor | INFO | dominant=EN detected=['EN', 'ID'] segments=2
2026-05-29 22:21:48,123 | text_processor | INFO | Input: "Tolong buat checklist persiapan umrah termasuk barang wajib di bawah."
2026-05-29 22:21:48,123 | text_processor | INFO | Manifest disimpan: 2302_audio15.json
2026-05-29 22:21:48,123 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=3
2026-05-29 22:22:30,674 | text_processor | INFO | Input: "Menurut kamu, belajar bahasa Arab itu susah nggak untuk pemula."
2026-05-29 22:22:30,674 | text_processor | INFO | Manifest disimpan: 2302_audio17.json
2026-05-29 22:22:30,674 | text_processor | INFO | dominant=ID detected=['ID'] segments=1
2026-05-29 22:23:06,438 | text_processor | INFO | Input: "Aku membuka flight ke Jeddah minggu depan. Bisa bantu schedule."
2026-05-29 22:23:06,439 | text_processor | INFO | Manifest disimpan: 2303_audio01.json
2026-05-29 22:23:06,439 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=4
2026-05-29 22:23:47,650 | text_processor | INFO | Input: "Aku butuh travel umrah simpel, tapi include Madinah Visit."
2026-05-29 22:23:47,651 | text_processor | INFO | Manifest disimpan: 2303_audio02.json
2026-05-29 22:23:47,651 | text_processor | INFO | dominant=EN detected=['ID', 'EN'] segments=4
2026-05-29 22:24:54,587 | text_processor | INFO | Input: "Can you help me arrange transport dari Jeddah ke Madinah tomorrow?"
2026-05-29 22:24:54,587 | text_processor | INFO | Manifest disimpan: 2303_audio03.json
2026-05-29 22:24:54,587 | text_processor | INFO | dominant=EN detected=['EN', 'ID'] segments=3
2026-05-29 22:25:58,930 | text_processor | INFO | Input: "Explain step by step cara apply visa Saudi dengan benar."
2026-05-29 22:25:58,930 | text_processor | INFO | Manifest disimpan: 2303_audio04.json
2026-05-29 22:25:58,930 | text_processor | INFO | dominant=EN detected=['EN', 'ID'] segments=4
2026-05-29 22:27:07,486 | text_processor | INFO | Input: "Ya ahri, uridu buk frak ila jadah al-usbu al-qadim, hal bisa bantu ajidah afdol "
2026-05-29 22:27:07,486 | text_processor | INFO | Manifest disimpan: 2303_audio05.json
2026-05-29 22:27:07,486 | text_processor | INFO | dominant=AR detected=['AR', 'ID'] segments=3
2026-05-29 22:28:48,020 | text_processor | INFO | Input: "Uridu Orange transport Min Jeddah Ila Madinah Radhan"
2026-05-29 22:28:48,021 | text_processor | INFO | Manifest disimpan: 2303_audio06.json
2026-05-29 22:28:48,021 | text_processor | INFO | dominant=AR detected=['AR', 'EN'] segments=3
2026-05-29 22:30:32,450 | text_processor | INFO | Input: "Buk flight ke Jeddah lalu lanjut ke Madinah. Skedul terbaik kapan?"
2026-05-29 22:30:32,450 | text_processor | INFO | Manifest disimpan: 2303_audio07.json
2026-05-29 22:30:32,450 | text_processor | INFO | dominant=ID detected=['EN', 'ID'] segments=2
2026-05-29 22:31:20,354 | text_processor | INFO | Input: "Jelaskan step by step cara booking flight ke Jeddah secara online."
2026-05-29 22:31:20,354 | text_processor | INFO | Manifest disimpan: 2303_audio13.json
2026-05-29 22:31:20,354 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=6
2026-05-29 22:32:01,383 | text_processor | INFO | Input: "Tolong buat checklist persiapan umrah termasuk barang wajib di bawah."
2026-05-29 22:32:01,384 | text_processor | INFO | Manifest disimpan: 2303_audio15.json
2026-05-29 22:32:01,384 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=3
2026-05-29 22:32:48,962 | text_processor | INFO | Input: "Ahianan saya bingung mulai dari mana untuk umrah."
2026-05-29 22:32:48,963 | text_processor | INFO | Manifest disimpan: 2303_audio19.json
2026-05-29 22:32:48,963 | text_processor | INFO | dominant=ID detected=['ID'] segments=1
2026-05-29 22:33:26,114 | text_processor | INFO | Input: "Aku mau book flight ke Jedah minggu depan. Bisa bantu schedule?"
2026-05-29 22:33:26,114 | text_processor | INFO | Manifest disimpan: 2304_audio01.json
2026-05-29 22:33:26,114 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=4
2026-05-29 22:34:04,684 | text_processor | INFO | Input: "Aku butuh travel umrah simpel tapi include Madinah Visit."
2026-05-29 22:34:04,685 | text_processor | INFO | Manifest disimpan: 2304_audio02.json
2026-05-29 22:34:04,685 | text_processor | INFO | dominant=EN detected=['ID', 'EN'] segments=4
2026-05-29 22:35:03,633 | text_processor | INFO | Input: "Can you help me arrange transport from Jeddah to Madinah tomorrow?"
2026-05-29 22:35:03,634 | text_processor | INFO | Manifest disimpan: 2304_audio03.json
2026-05-29 22:35:03,634 | text_processor | INFO | dominant=EN detected=['EN'] segments=1
2026-05-29 22:36:08,335 | text_processor | INFO | Input: "Explain step by step cara apply visa Saudi dengan benar."
2026-05-29 22:36:08,335 | text_processor | INFO | Manifest disimpan: 2304_audio04.json
2026-05-29 22:36:08,335 | text_processor | INFO | dominant=EN detected=['EN', 'ID'] segments=4
2026-05-29 22:37:15,168 | text_processor | INFO | Input: "Ya Achi, Uri Dubuk Flight Ila Jeddah Al-Usbu Al-Qadim, Hal Bisa Bantu Ajeeda Afd"
2026-05-29 22:37:15,169 | text_processor | INFO | Manifest disimpan: 2304_audio05.json
2026-05-29 22:37:15,169 | text_processor | INFO | dominant=AR detected=['AR', 'EN', 'ID'] segments=5
2026-05-29 22:39:07,533 | text_processor | INFO | Input: "Uru do Range Transport, Minjid dah ila Madinah Koden"
2026-05-29 22:39:07,534 | text_processor | INFO | Manifest disimpan: 2304_audio06.json
2026-05-29 22:39:07,534 | text_processor | INFO | dominant=EN detected=['EN', 'AR'] segments=2
2026-05-29 22:40:10,783 | text_processor | INFO | Input: "Book flight ke Jedah lanjut ke Madinah, schedule terbaik kapan?"
2026-05-29 22:40:10,783 | text_processor | INFO | Manifest disimpan: 2304_audio07.json
2026-05-29 22:40:10,783 | text_processor | INFO | dominant=ID detected=['EN', 'ID'] segments=4
2026-05-29 22:40:53,977 | text_processor | INFO | Input: "Kenapa fasting di Ramadan itu wajib bagi muslim?"
2026-05-29 22:40:53,977 | text_processor | INFO | Manifest disimpan: 2304_audio11.json
2026-05-29 22:40:53,978 | text_processor | INFO | dominant=ID detected=['ID'] segments=1
2026-05-29 22:41:31,546 | text_processor | INFO | Input: "Tolong buat checklist persiapan umrah termasuk barang wajib di bawah."
2026-05-29 22:41:31,546 | text_processor | INFO | Manifest disimpan: 2304_audio15.json
2026-05-29 22:41:31,546 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=3
2026-05-29 22:42:20,598 | text_processor | INFO | Input: "I feel overwhelmed dengan persiapan umrah. Ada tips sederhana?"
2026-05-29 22:42:20,598 | text_processor | INFO | Manifest disimpan: 2304_audio18.json
2026-05-29 22:42:20,598 | text_processor | INFO | dominant=EN detected=['EN', 'ID'] segments=3
2026-05-29 22:43:23,449 | text_processor | INFO | Input: "Aku mau book flight ke Judaya minggu depan. Bisa bantu schedule?"
2026-05-29 22:43:23,450 | text_processor | INFO | Manifest disimpan: 2306_Audio01.json
2026-05-29 22:43:23,450 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=4
2026-05-29 22:44:06,598 | text_processor | INFO | Input: "Aku butuh travel umrah simpel tapi include Madinah Visit."
2026-05-29 22:44:06,599 | text_processor | INFO | Manifest disimpan: 2306_Audio02.json
2026-05-29 22:44:06,599 | text_processor | INFO | dominant=EN detected=['ID', 'EN'] segments=4
2026-05-29 22:45:08,582 | text_processor | INFO | Input: "Can you help aku orange transport dari Jeddah ke Madinah tomorrow?"
2026-05-29 22:45:08,582 | text_processor | INFO | Manifest disimpan: 2306_Audio03.json
2026-05-29 22:45:08,582 | text_processor | INFO | dominant=ID detected=['EN', 'ID'] segments=5
2026-05-29 22:45:55,430 | text_processor | INFO | Input: "Explain step by step cara apply visa Saudi dengan benar."
2026-05-29 22:45:55,430 | text_processor | INFO | Manifest disimpan: 2306_Audio04.json
2026-05-29 22:45:55,430 | text_processor | INFO | dominant=EN detected=['EN', 'ID'] segments=4
2026-05-29 22:47:15,302 | text_processor | INFO | Input: "Ya ok, uridu book flight ilajit dah al usbu al kadem, hal bisa bantu ajida afdal"
2026-05-29 22:47:15,302 | text_processor | INFO | Manifest disimpan: 2306_Audio05.json
2026-05-29 22:47:15,302 | text_processor | INFO | dominant=EN detected=['AR', 'EN', 'ID'] segments=6
2026-05-29 22:48:18,546 | text_processor | INFO | Input: "uridu restoran sport minjit dah ilam adina leaden"
2026-05-29 22:48:18,547 | text_processor | INFO | Manifest disimpan: 2306_Audio06.json
2026-05-29 22:48:18,547 | text_processor | INFO | dominant=AR detected=['AR'] segments=1
2026-05-29 22:49:59,692 | text_processor | INFO | Input: "Kenapa fasting di Ramadan itu wajib bagi muslim?"
2026-05-29 22:49:59,692 | text_processor | INFO | Manifest disimpan: 2306_Audio11.json
2026-05-29 22:49:59,693 | text_processor | INFO | dominant=ID detected=['ID'] segments=1
2026-05-29 22:50:38,812 | text_processor | INFO | Input: "Bagaimana proses visa Saudi untuk umrah dari Indonesia sekarang?"
2026-05-29 22:50:38,812 | text_processor | INFO | Manifest disimpan: 2306_Audio12.json
2026-05-29 22:50:38,812 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=3
2026-05-29 22:51:19,613 | text_processor | INFO | Input: "Jelaskan step by step cara bukin flight ke jendah secara online."
2026-05-29 22:51:19,619 | text_processor | INFO | Manifest disimpan: 2306_Audio13.json
2026-05-29 22:51:19,619 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=6
2026-05-29 22:52:02,271 | text_processor | INFO | Input: "How to prepare dokumen umrah dari Indonesia dengan benar?"
2026-05-29 22:52:02,271 | text_processor | INFO | Manifest disimpan: 2306_Audio14.json
2026-05-29 22:52:02,271 | text_processor | INFO | dominant=EN detected=['EN', 'ID'] segments=2
2026-05-29 22:53:15,920 | text_processor | INFO | Input: "Tolong buat checklist persiapan umrah termasuk barang wajib di bawah"
2026-05-29 22:53:15,920 | text_processor | INFO | Manifest disimpan: 2306_Audio15.json
2026-05-29 22:53:15,920 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=3
2026-05-29 22:54:05,926 | text_processor | INFO | Input: "Aku mau book flight ke Jeddah minggu depan. Bisa bantu schedule?"
2026-05-29 22:54:05,926 | text_processor | INFO | Manifest disimpan: 2307_audio01.json
2026-05-29 22:54:05,926 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=4
2026-05-29 22:54:43,167 | text_processor | INFO | Input: "Aku butuh travel omrah, simpel, tapi include Madinah Visit."
2026-05-29 22:54:43,167 | text_processor | INFO | Manifest disimpan: 2307_audio02.json
2026-05-29 22:54:43,167 | text_processor | INFO | dominant=EN detected=['ID', 'EN'] segments=4
2026-05-29 22:55:48,807 | text_processor | INFO | Input: "Bolehkah kamu bantu aku menyiapkan transport dari Jeddah ke Madinah esok?"
2026-05-29 22:55:48,808 | text_processor | INFO | Manifest disimpan: 2307_audio03.json
2026-05-29 22:55:48,808 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=3
2026-05-29 22:56:29,251 | text_processor | INFO | Input: "Explain step by step cara apply visa Saudi dengan benar."
2026-05-29 22:56:29,252 | text_processor | INFO | Manifest disimpan: 2307_audio04.json
2026-05-29 22:56:29,252 | text_processor | INFO | dominant=EN detected=['EN', 'ID'] segments=4
2026-05-29 22:57:55,023 | text_processor | INFO | Input: "Ya Aki, urnidu buk flight ilajedah al-usbu al-qadim. Hal bisa bantu ajid afdal s"
2026-05-29 22:57:55,024 | text_processor | INFO | Manifest disimpan: 2307_audio05.json
2026-05-29 22:57:55,024 | text_processor | INFO | dominant=AR detected=['AR', 'EN', 'ID'] segments=4
2026-05-29 22:59:27,240 | text_processor | INFO | Input: "Uridu arranges transports from Jeddah to Madinah, Jordan."
2026-05-29 22:59:27,240 | text_processor | INFO | Manifest disimpan: 2307_audio06.json
2026-05-29 22:59:27,240 | text_processor | INFO | dominant=EN detected=['AR', 'EN'] segments=2
2026-05-29 23:00:35,281 | text_processor | INFO | Input: "Buk flight ke Jeddah, lalu lanjut ke Madinah. Skejul terbaik, kapan?"
2026-05-29 23:00:35,282 | text_processor | INFO | Manifest disimpan: 2307_audio07.json
2026-05-29 23:00:35,282 | text_processor | INFO | dominant=ID detected=['EN', 'ID'] segments=2
2026-05-29 23:01:21,335 | text_processor | INFO | Input: "Apa perbedaan umrah dan haji secara detail dalam Islam?"
2026-05-29 23:01:21,336 | text_processor | INFO | Manifest disimpan: 2307_audio10.json
2026-05-29 23:01:21,336 | text_processor | INFO | dominant=ID detected=['ID'] segments=1
2026-05-29 23:02:05,919 | text_processor | INFO | Input: "Tolong buat checklist persiapan umurah termasuk barang wajib di bawah."
2026-05-29 23:02:05,920 | text_processor | INFO | Manifest disimpan: 2307_audio15.json
2026-05-29 23:02:05,920 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=3
2026-05-29 23:02:52,817 | text_processor | INFO | Input: "Menurut kamu, belajar bahasa Arab itu susah enggak untuk pemula."
2026-05-29 23:02:52,817 | text_processor | INFO | Manifest disimpan: 2307_audio17.json
2026-05-29 23:02:52,817 | text_processor | INFO | dominant=ID detected=['ID'] segments=1
2026-05-29 23:03:34,783 | text_processor | INFO | Input: "Aku mau book flight ke Jedah minggu depan. Bisa bantu schedule?"
2026-05-29 23:03:34,783 | text_processor | INFO | Manifest disimpan: 2308_audio01.json
2026-05-29 23:03:34,783 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=4
2026-05-29 23:04:14,436 | text_processor | INFO | Input: "Aku butuh travel umrah simpel tapi include Madinah Visit."
